iyear,imonth,iday,provstate,city,latitude,longitude,summary,attacktype1_txt,targtype1_txt,corp1,target1,natlty1_txt,gname,weapsubtype1_txt,nkill,nwound
2012,7,26,Federally Administered Tribal Areas,Pashat,34.866667,71.533333,"07/26/2012: An explosive device detonated, targeting members of a pro-government militia in a marketplace in Pashat town, Federally Administered Tribal Areas, Pakistan. At least 11 people were killed and 23 injured in the blast. No group claimed responsibility for the incident.",Bombing/Explosion,Terrorists/Non-State Militia,Salarzai Aman Lashkar,Members,Pakistan,Unknown,Vehicle,11,23
2012,8,1,Federally Administered Tribal Areas,Dabori,32.667476,69.859741,"08/01/2012: Assailants attacked a military checkpost in Dabori town, Orakzai agency, Federally Administered Tribal Areas, Pakistan. Two soldiers were injured in the assault, while nine assailants were killed and three injured in return fire. No group claimed responsibility; however, sources suspected Tehrik-i-Taliban Pakistan (TTP).",Armed Assault,Military,Pakistan Armed Forces,Checkpost,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Automatic Weapon,9,5
2012,8,3,Federally Administered Tribal Areas,Manato,33.818581,70.173424,"08/03/2012: Assailants attacked the Manato military checkpoint in Manato area, Kurram agency, Federally Administered Tribal Areas, Pakistan. One soldier and four assailants were killed and one soldier injured in the attack. No group claimed responsibility for the incident.",Unknown,Military,Pakistan Armed Forces,Checkpoint,Pakistan,Unknown,,5,1
2012,8,6,Federally Administered Tribal Areas,Mosozai,33.818581,70.173424,"08/06/2012: Assailants attacked a checkpoint in Mosazai area, Kurram Agency, Federally Administered Tribal Areas, Pakistan. In the ensuing gunfight, eight attackers were killed and an unknown number wounded. Two security personnel also sustained injuries. No group claimed responsibility for this incident.",Armed Assault,Military,Pakistan Armed Forces,Checkpoint,Pakistan,Unknown,Unknown Gun Type,8,2
2012,8,7,Balochistan,Turbat,26.004167,63.060556,"08/07/2012: A roadside bomb detonated near a Balochistan Constabulary (BC) convoy in Shapuk area, Kech district, Balochistan province, Pakistan. Five BC police officers were killed and seven others wounded in this attack. The blast also destroyed two trucks. No group claimed responsibility for this incident.",Bombing/Explosion,Police,Balochistan Constabulary,Officers,Pakistan,Unknown,Remote Trigger,5,7
2012,8,6,Khyber Pakhtunkhwa,Bara,33.91752,71.46477,"08/06/2012: Five assailants, including commander Syed Rehman, were killed when the explosive device that they were planting detonated in Bara tehsil, Khyber Agency, Federally Administered Tribal Areas, Pakistan. No group claimed responsibility for the incident; however, authorities attributed it to Lashkar-e-Islam (Pakistan).",Bombing/Explosion,Unknown,Unknown,Unknown,Pakistan,Lashkar-e-Islam (Pakistan),Remote Trigger,5,0
2012,8,9,Khyber Pakhtunkhwa,Bin Shahi Man Kandao,35.196559,71.872616,"08/09/2012: Assailants from Afghanistan attacked a Pakistani checkpoint in Bin Shahi Man Kandao area, Upper Dir district, Khyber Pakhtunkhwa province, Pakistan. During the clash, an explosive device detonated, killing two Pakistani soldiers. Nine assailants were killed and 13 others injured in this attack. Tehrik-i-Taliban Pakistan's (TTP) Malakand division claimed responsibility for the incident.",Armed Assault,Military,Pakistan Armed Forces,Checkpoint,Pakistan,Tehrik-i-Taliban Pakistan (TTP),"Projectile (rockets, mortars, RPGs, etc.)",11,13
2012,8,10,Balochistan,Kuchlak,31.083333,67.105556,"08/10/2012: An explosives-laden motorcycle detonated near a public gathering held by the Awami National Party (ANP) in Kuchlak town, Balochistan province, Pakistan. At least six people were killed and three others were injured in the blast. No group claimed responsibility for the incident.",Bombing/Explosion,Private Citizens & Property,Awami National Party (ANP),Members,Pakistan,Unknown,Vehicle,6,3
2012,8,14,Federally Administered Tribal Areas,Ghaljo,33.638056,70.851667,"08/14/2012: Assailants ambushed a Pakistani military patrol in the Ghaljo area, Orakzai agency, Federally Administered Tribal Areas, Pakistan. Thirty-five people, including five soldiers, were killed in the attack, and 23 people were injured. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incident.",Armed Assault,Military,Pakistan Armed Forces,Patrol,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Unknown Gun Type,35,23
2012,8,16,Khyber Pakhtunkhwa,Babusar Top,34.333333,73.2,"08/16/2012: A dozen assailants in military uniforms attacked three passenger buses in Babusar Top mountain pass, Mansehra district, Khyber Pakhtunkhwa province, Pakistan. The assailants stopped the buses and checked the identification papers of passengers before killing at least 20 Shiites. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incident, stating that Shiites were conspiring against Sunnis.",Armed Assault,Private Citizens & Property,Not Applicable,Shia Civilians,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Unknown Gun Type,20,0
2012,8,16,Punjab,Kamra,33.857616,72.393265,"08/16/2012: Nine suicide attackers stormed the Minhas air force base in Kamra area, Attock district, Punjab province, Pakistan. All nine assailants and two security personnel were killed. Additionally, a Saab-2000 surveillance aircraft was destroyed. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incident, stating that it was carried out in revenge for the death of commander Baitullah Mehsud in a United States (US) drone strike in 2009 and for the 2011 raid, which killed Al-Qaida leader Osama bin Laden.",Bombing/Explosion,Military,Pakistan Air Force,Kamra Air Force Base,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Suicide (carried bodily by human being),11,0
2012,8,17,Federally Administered Tribal Areas,Barlas,33.651388,70.736111,"08/17/2012: Assailants ambushed a security forces patrol in Barlas area, Federally Administered Tribal Areas, Pakistan. Two security personnel were injured in the attack. Additionally, eight assailants were killed and four injured by return fire. No group claimed responsibility for the incident.",Armed Assault,Military,Pakistan Armed Forces,Patrol,Pakistan,Unknown,Unknown Gun Type,8,6
2012,8,18,Balochistan,Sharifabad,30.209304,67.018137,"08/18/2012: A suicide bomber detonated an explosives-laden vehicle at a Frontier Corps (FC) checkpoint in Quetta district, Balochistan province, Pakistan. Five FC personnel and two military intelligence officials were killed in the blast. No group claimed responsibility for the incident.",Bombing/Explosion,Military,Frontier Corps (FC),Checkpost,Pakistan,Unknown,Vehicle,6,0
2012,8,23,Khyber Pakhtunkhwa,Samar Bagh,34.953611,71.685833,"08/23/2012: Assailants who crossed the border from Afghanistan attacked a military checkpoint in the Ankalsar area of Samar Bagh tehsil, Lower Dir district, Khyber Pakhtunkhwa province, Pakistan. Five assailants were killed in the ensuing firefight. No group claimed responsibility for the incident; however, sources attributed it to Tehrik-i-Taliban Pakistan (TTP).",Armed Assault,Military,Pakistan Armed Forces,Checkpost,Pakistan,Tehrik-i-Taliban Pakistan (TTP),"Projectile (rockets, mortars, RPGs, etc.)",5,0
2012,8,25,Federally Administered Tribal Areas,Qambarabad,33.917778,71.464444,"08/25/2012: Two mortar shells struck a civilian's residence in Qambarabad village, Federally Administered Tribal Areas, Pakistan. At least nine people were killed and another six injured in the attack. No group claimed responsibility for the incident.",Bombing/Explosion,Private Citizens & Property,Not Applicable,Civilians,Pakistan,Unknown,"Projectile (rockets, mortars, RPGs, etc.)",9,6
2012,8,25,Federally Administered Tribal Areas,Batwar,34.856902,71.429936,"08/25/2012: Assailants attacked an anti-Taliban militia post in the Batwar area of Salarzai tehsil, Bajaur agency, Federally Administered Tribal Areas, Pakistan. At least 28 assailants and four militia members were killed and another 10 assailants and four security members injured in the clash. No group claimed responsibility for the incident; however, sources suspected Tehrik-i-Taliban Pakistan (TTP).",Unknown,Terrorists/Non-State Militia,Unknown,Militia Members,Pakistan,Tehrik-i-Taliban Pakistan (TTP),,32,14
2012,8,26,Federally Administered Tribal Areas,Batwar,34.856902,71.429936,"08/26/2012: Assailants who crossed the border from Afghanistan attacked an anti-Taliban militia post in Batwar agency, Federally Administered Tribal Areas, Pakistan. At least 21 people, including a soldier and 20 assailants, were killed in the attack, and another our soldiers and four militia members were wounded. No group claimed responsibility for the incident; however, sources attributed it to Tehrik-i-Taliban Pakistan (TTP).",Unknown,Terrorists/Non-State Militia,Unknown,Militia Members,Pakistan,Taliban,,21,8
2012,8,29,Federally Administered Tribal Areas,Badar,32.703582,70.024262,"08/29/2012: Approximately 30 assailants attacked a security checkpost in Badar area, Federally Administered Tribal Areas, Pakistan. At least 19 people, nine Pakistani soldiers and 10 assailants, were killed and another six Pakistani soldiers injured in the clash. Ehsanullah Ehsan, spokesperson for Tehrik-i-Taliban Pakistan (TTP), claimed responsibility for the incident, stating that it was in response to an anti-TTP military operation in the area.",Bombing/Explosion,Military,Pakistan Army,Checkpost,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Grenade,19,6
2012,8,31,Khyber Pakhtunkhwa,Mattani,33.794433,71.55806,"08/31/2012: An explosives-laden vehicle detonated near Sheri mosque at the Matani bazaar in Peshawar city, Khyber Pakhtunkhwa province, Pakistan. At least 12 people were killed and 20 others were injured in the blast. No group claimed responsibility; however, sources suspect that the Taliban was behind the attack. The group denied any involvement in the incident.",Bombing/Explosion,Private Citizens & Property,Mattani Bazaar,Bazaar,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Vehicle,12,20
2012,9,1,Balochistan,Hazar Ganji,30.090268,66.933276,"09/01/2012: Four gunmen pulled a group of Hazara vegetable vendors off of a bus and opened fire at Hazarganji National Park near Quetta city, Balochistan province, Pakistan. Five vendors died in the attack. This was one of two attacks on Hazaras on this date. Lashkar-e-Jhangvi (LeJ) claimed responsibility for the incident.",Armed Assault,Private Citizens & Property,Not Applicable,Hazara civilians,Pakistan,Lashkar-e-Jhangvi,Unknown Gun Type,5,0
2012,9,10,Federally Administered Tribal Areas,Parachinar,33.899167,70.100833,"09/10/2012: An explosive device hidden in a truck carrying grapes detonated as a Levies Forces vehicle passed by at a marketplace in Parachinar city, Federally Administered Tribal Areas, Pakistan. Fourteen people were killed and 70 injured by the blast. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incident, saying that they were targeting Shiites.",Bombing/Explosion,Police,Levies Forces,Convoy,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Vehicle,14,70
2012,9,13,Balochistan,Dasht,25.673815,62.269993,"09/13/2012: Four gunmen ordered a group of Pashtun laborers to line up, searched them, and then opened indiscriminate fire in Dasht tehsil, Mastung district, Balochistan province, Pakistan. Ten laborers were killed and four injured in the gunfire. The United Baloch Army (UBA) claimed responsibility for the attack.",Armed Assault,Business,Unknown,Pashtun Laborers,Pakistan,United Baloch Army (UBA),Automatic Weapon,10,4
2012,9,13,Balochistan,Tutak,28.035556,66.351111,"09/13/2012: Gunmen opened fire on Mir Saeed Ahmed Qalandarani, a tribal leader, as he was returning from a tribal jirga in Tutak area, Balochistan province, Pakistan. Six people, including Qalandarani, were killed in the attack, and one person was injured. No group claimed responsibility for the incident.",Armed Assault,Private Citizens & Property,Not Applicable,Tribal Leader: Mir Saeed Ahmed Qalandarani,Pakistan,Unknown,Automatic Weapon,6,1
2012,9,16,Khyber Pakhtunkhwa,Jandol,34.939722,71.648611,"09/16/2012: A remote-controlled explosive device detonated near a civilian van in Jandol town, Lower Dir district, Khyber Pakhtunkhwa province, Pakistan. Fifteen people were killed and seven injured in the attack. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incident, stating that they carried it out because the villagers had formed a pro-government militia.",Bombing/Explosion,Private Citizens & Property,Not Applicable,Vehicle,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Remote Trigger,15,7
2012,9,19,Khyber Pakhtunkhwa,Peshawar,34.004274,71.5448,"09/19/2012: An explosive device hidden in the trunk of a car was remotely detonated as a Pakistani Air Force (PAF) van passed by in Peshawar city, Khyber Pakhtunkhwa province, Pakistan. Eight people were killed and 22 injured in the attack. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility, stating that they targeted the PAF in retaliation for airstrikes against a madrassa and the killing of religious leader Mualana Naseeb Khan.",Bombing/Explosion,Military,Pakistan Air Force,Officials,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Vehicle,8,22
2012,9,26,Khyber Pakhtunkhwa,Karakar,35.162778,71.660556,"09/26/2012: Attackers opened fire on a military checkpost in Karakar area, Khyber Pakhtunkhwa province, Pakistan. In the ensuing battle, five attackers and one soldier were killed. No group claimed responsibility for the incident, but sources suspected Tehrik-i-Taliban Pakistan (TTP).",Armed Assault,Military,Pakistan Armed Forces,Checkpost,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Unknown Gun Type,6,0
